userName,Rating,ReviewDate,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
Pengguna Google,1,2025-12-06 18:16:47,"Pengalaman buruk membeli tiket lewat Red Bus. Hanya karena kesalahan nama depan, saya hari ini ditolak naik bus Sinar Jaya. PO Bus nya juga ga manusiawi, ga ada kebijaksanaan pengembalian dana yg sudah dibayarkan. Sungguh terlalu!!! saya akan kampanyekan jangan naik bus yg bikin ribet urusan. kantong anda akan terkuras! Lebih baik naik kereta sekalian.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2025-12-05 23:48:15,"Puas banget nyaman naik bis ini pulang bakal naik Sleeper semeru lagi, pramugarinya ramah2 love sekebon pokoknya oiya toilet nya kurang lebar dikit sih🙏🏻😊",0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-12-05 11:22:31,recommended,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2025-12-04 16:52:30,"good, membantu",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-12-04 08:46:48,best,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-12-01 22:16:47,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-30 12:57:30,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-30 11:42:32,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-27 21:09:30,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-11-24 17:41:05,"saya pesan bus untuk tgl 22 Desember 2025 dari Jakarta ke Magelang, Jawa Tengah pada tanggal 21 November 2025 untuk 2 orang. Kemudian pada tgl 24 November 2025 saya ingin membatalkan dan reschedule keberangkatan bus tersebut. Akan tetapi opsi pembatalan dan opsi jadwal ulang dr aplikasi ini tidak bisa dipakai dengan alasan window pembatalan telah ditutup. padahal msh sebulan lagi berangkat.Dan uang yg saya beli utk tiket 2 org tsbt tdk sedikit,700rbuan. please solusinya dan kembalikan uang saya",0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2025-11-22 07:55:54,"Sangat mudah, sederhana dan user friendly",0.4939,Positive,0.0 to 0.49
Pengguna Google,1,2025-11-21 08:47:49,"cukup 1x, parah gua pilih kursi tanggal 4 desmber, SS dibjam berapa. habis itu pas diblroses berubah jadi 17 november. dan gua bayar buat tanggal 17;desember. CS susah dibhubungi. mereka ga paham masalah dan gavdapet solusi. Angus duit 650rb. kalo liatvulasan emang banyak problem ni aplikasi. ati ati buat calon pengguna.",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,4,2025-11-20 20:28:47,"makin sering error apk nya diwaktu pembayaran, tolong diperbaiki lagi",-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2025-11-20 11:01:34,ok baik,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-19 11:15:19,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-11-19 06:30:37,"Saya di turunkan oleh Pihak Bus tidak sesuai Lokasi turun,setelah complain untuk pengembalian selisih Dana malah tidak di respon.",-0.3612,Negative,-0.49 to 0.0
Pengguna Google,5,2025-11-16 21:22:57,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-13 12:00:02,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-11-12 00:18:10,tidak bisa di buka. stuck di select your country,-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2025-11-11 16:25:00,"perjalanan tepat wkt, aman n nyaman armadanya pun ok👍",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-09 18:16:31,good aplication,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-09 11:29:47,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-08 17:41:43,ok pesan jadi mudah,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-08 08:00:52,satisfied,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-08 07:51:10,dear developer yang terhormat untuk fitur lain masih mantap tapi saat saya mendownload kembali ada sedikit bug di pemilihan bahasa tolong di perbaiki,0.3818,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-07 17:19:25,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-05 22:02:20,works very well,0.3384,Positive,0.0 to 0.49
Pengguna Google,1,2025-11-05 19:56:07,"sekalinya pesan bis, dikecewakan. pesan bus PO Agung Sejati. Saya pesan dr terminal Tirtonadi, eh malah dialihkan ke RM sederhana dan itu jaraknya lumayan jauh. saya komplain ke CS nya ga ditanggapi.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2025-11-05 07:16:37,"lebih murah dari agen, thanks Redbus, Jaya Selalu🙏🙏🙏",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-04 09:08:55,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-11-03 14:35:35,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-10-31 07:14:23,Sangat membantu.keren banyak promo juga. Dijamin happy holiday menggunakan aplikasi RedBus🥰,0.7506,Positive,0.5 to 1.0
Pengguna Google,5,2025-10-30 15:46:46,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2025-10-30 13:15:03,"kenapa apk nya g bisa di buka sich, sistemnya error apa gmn yy",-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,1,2025-10-28 18:09:07,"SUPER PARAH, BELI TIKET DI REDBUS ADA KENDALA TAPI NOMOR BANTUANNYA GAADA MEMBANTU SAMA SEKALI, DI DM JUGA SLOW RESPON, UANG TIKET HANGUSS GA BISA BERANGKAT APALAGI REFUND",0.5994,Mixed Negative,0.5 to 1.0
Pengguna Google,5,2025-10-23 01:42:06,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2025-10-19 23:39:35,katanya pengguna baru dapet diskon eh gara-gara beda operator telpon ngga dapet. di php in nih. walau lebih easy dari traveloka jadinya bintang 4 saja kalo bintang 3 kasihan,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-10-19 18:44:17,website nya bagus tapi apk nya error parah gak bisa di buka sama sekali,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2025-10-18 20:35:45,ok jos,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2025-10-16 19:19:10,"beli tiker sinar jaya cibinong udah 12 jam tanya alamat berangkat lebih detilnya, gak di jawab2, mau cancel gak bisa, chat via aplikasi yg jawab mesin gak jelas. via WA gak di jawab2,",-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2025-10-15 19:05:22,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-10-14 14:18:32,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-10-13 20:48:46,sang at membantu. klo bisa per banyak po bus nya biar makin enak milihnya.,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2025-10-11 12:24:22,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-10-07 11:16:24,"this app is so pathetic, no customer service, i booked a ticket but it doesnt allow me to pay, i contacted cs but then i was told that my number is not in registration, but i used my only number and otp was sent to my number to when i was log in, and there's no option to communicate with cs, dont use this app",-0.795,Negative,-1.0 to -0.5
Pengguna Google,5,2025-10-06 09:04:03,nice service,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2025-10-02 22:48:00,best,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-10-02 14:20:13,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-29 10:26:38,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-26 17:35:49,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2025-09-24 20:41:14,ok mudah dipakai aplikasinya,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-24 14:14:30,better choice,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-09-23 10:46:06,salah pesan tanggal. refund gak bisa padahal baru pesan mau ganti tanggal gak bisa alesan dari PO nya di tnya ke PO nya dari aplikasi redbus nya masalah di lempar lempar. kalo pembelian 1 gak masalah pembelian 3 gak ada retribusi sama sekali cukup saya saja semoga kalian jgan kejadian kayak saya kalo mau pakai apk ini,-0.802,Negative,-1.0 to -0.5
Pengguna Google,5,2025-09-21 12:00:20,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-20 21:04:30,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-20 12:06:44,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2025-09-20 10:13:12,worth it lah apk ini,0.2263,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-19 14:07:29,Good app. for busses booking speciality. cheaper fee/price and trusted.,0.7184,Positive,0.5 to 1.0
Pengguna Google,5,2025-09-18 13:08:03,oke baik recommended,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-18 09:48:58,ok mantab,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-18 07:15:24,Best service,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-09-15 13:46:12,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-15 12:08:41,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-09-13 19:42:35,"harga maksimal pelayanan minimal. beli tiket dari Surabaya Cirebon keberangkatan pukul 19:00 , , bus medali mas. bisa bisanya di oper ke Nganjuk dulu dan itu pun menggunakan minibus yang mana juga telat datangnya.terus terang instal cuman mau kasih komen. 300k+, not worth it. mending sekalian naik keretea executive atau bus sleeper . saran kedepannya untuk redbus, berikan detail yang jelas supaya konsumen tidak kecewa.",-0.1695,Negative,-0.49 to 0.0
Pengguna Google,5,2025-09-11 11:57:38,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-11 11:48:55,Good dan sangat mudah beli ticket cukup lewat hp dr rumah,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-10 07:24:42,"Sejauh ini sangat membantu apa lagi di era digitalisasi dan online seperti sekarang yang semuanya serba online good job,tks",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-08 14:15:45,aplikasi yang sangat membantu mesen tiket bus. dan sangat saya percaya. top banget gak perlu pergi ke agen bis tinggal klik dapat tiket on line . ajib,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-08 13:26:17,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-08 06:54:30,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-06 13:55:48,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-06 12:15:49,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-05 20:17:41,good apl,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-09-04 20:54:48,"aplikasi nomor satu dan terpercaya buat beli tiket bus secara online , harga murah , hanya saja akan ada sedikit kendala2 kecil ketika udah dilapangan , karna crew bis dan agen dilapangan beda sistem sama redbus , jadi harus sering2 make sure biar gak salah paham soal titik naik dan titik turun ditujuan",0.3182,Positive,0.0 to 0.49
Pengguna Google,1,2025-08-29 03:35:50,"udh bayar malah ga muncul tiket di apk nya warr sekali, msukin otp nomer bener gagal trusc complain malah di block pesannya d email, mohon utk pengembalian dana krena saya jd beli tiket 2x , untung pesen tiket yg kedua berhasil dan jd brngkat",-0.6597,Negative,-1.0 to -0.5
Pengguna Google,5,2025-08-28 19:59:31,pokok ok admin langsung respect,0.6486,Positive,0.5 to 1.0
Pengguna Google,1,2025-08-23 08:45:14,Gak pernah naik bis sekalinya naik dapat PO bis Safari Darma Raya. Telatnya setengah hari. Tolong developer aplikasinya lebih selektif PO² yang gak rekomended didelete sajaa!,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,1,2025-08-23 04:06:27,entah kenapa stuck pas awal masuk padahal internet juga aman aman aja,-0.25,Negative,-0.49 to 0.0
Pengguna Google,4,2025-08-22 11:05:32,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-22 00:17:40,good 👍,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-21 20:49:10,redBus memang top 👍👍,0.2023,Positive,0.0 to 0.49
Pengguna Google,1,2025-08-21 07:44:19,tolong pihak Redbus saya lagi butuh Tiket pulang mumpung ada Promo 99rb tapi kagak bisa-bisa sampai H-1 udah mau transaksi kagak bisa-bisa sumpah dah. Apa gara-gara ada harga 99rb yaa? tapi saya nyoba selain diskon juga error sudah lapor ke IGnya Redbus masih suruh tunggu sampai H-1 masih belum bisa-bisa padahal saya Chat CS H-4 atau H-5an dahh. Tapi kenyataannya Gagal Trip pulang kampung mana mau ambil ijazah juga yaelah. Padahal ortu juga udah langganan dari 2020 malah Nemu Bug kek gini.,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2025-08-21 00:02:31,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2025-08-20 16:23:49,"kebanyakan notif, tiap jam kok bisa aja ada notif enggak penting gt lho, yang lihat enggak enak. dikurang2ngin notifikasinya, pemberitahuan keberangkatan atau tiba juga bukan, notif promo juga bukan. kalau mau matiin notif kok nanti melakukan perjalanan enggak ada notifikasi. serba salah, sampai kalau mau makai install selesai pakai unistall karena keganggu notifikasinya. semoga didengar develop, terima kasih",0.2732,Mixed Positive,0.0 to 0.49
Pengguna Google,5,2025-08-18 18:19:09,good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-17 10:46:43,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-15 17:46:03,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-11 18:46:37,ok banget 👍,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-10 19:19:32,ini bener nih aplikasi.. good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-10 18:48:09,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2025-08-10 11:32:50,aplikasi dan browser error sudah hubungi cust service tidak difollup,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2025-08-09 14:50:42,nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-08 21:32:15,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-06 20:59:36,"Cara pembayaran gampang bisa lewat indo mart / alfa mart. Harga lebih murah dibanding di loket. Pilihan jam berangkat dan bus banyak pilihan mulai dari ekonomi, bisnis, executive / vip, vvip / slepper.",0.5106,Positive,0.5 to 1.0
Pengguna Google,5,2025-08-06 12:17:48,"suka banget aplikasi redbus lebihh murah dari loket,trus kalo bayar di minimarket ketambahan dapet minum gratis jg pokoke lope lope dahh buat redbus",0.0516,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-06 11:41:33,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2025-08-04 21:06:54,"gajelas 2x coba install malah stuck dibagian pilih country, pencet² apa aja gabisa lanjut",-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2025-08-03 07:16:28,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-08-02 00:02:15,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-08-01 21:29:45,"pengalaman buruk , pesan jam 20.00 datang bus jam 22.00 mlm , udh pesen dari aplikasi malah duluan yg datang orang pesan di tempat langsung, no recomended",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2025-07-30 19:10:21,nice and fast.,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-29 20:48:05,"halo admin redbus, saya pengguna lama redbus. Ini knp ya, saya mau pesan tiket tp kok 0 tiket, sama sekali gak muncul pilihan bus yg ready. Sdngkan di akun pacar saya tu muncul, itu knp ya?",0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-29 16:49:26,"Proses cepat, Tiket langsung masuk WhatsApp. Good Recommended",0.5719,Positive,0.5 to 1.0
Pengguna Google,5,2025-07-25 21:39:09,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-25 17:46:01,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2025-07-25 16:09:12,"untuk sementara dikasih bintang 4 dlu, karena memang sempat terjadi error. tp masih bisa memesan tiket.cs dri redbus, sangat cepat memberikan informasi jawaban dri pertanyaan yang saya sampaikan melalui telepon dan email, allhamdulilah nya tiket juga langsung terkonfirmasi setelah pembayaran melihat ada nya rating yg membuat khawatir tp ternyata aman saja untuk sejauh ini. jika hingga keberangkatan, saya dimudahkan dan sampai ditujuan dengan selamat. saya akan ubah rating menjadi bintang 5🔥💯👍",-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2025-07-23 21:57:39,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-22 10:03:17,top,0.2023,Positive,0.0 to 0.49
Pengguna Google,4,2025-07-21 09:14:05,"Ribet banget pengembalian dananya, no rek sudah dicatat di aplikasi katanya tidak terbaca oleh sistem, lewat chat aplikasi juga ribet, lewat Telpon, disuruh ikuti panduan lewat email. padahal klo mau dipotong, potong saja, yg penting pengembalian dana dilakukan",-0.296,Mixed Positive,-0.49 to 0.0
Pengguna Google,1,2025-07-20 02:21:31,"Saya pesan pertama kali dengan tujuan Pekanbaru dari Bekasi, sangat mengecewakan. Pertama, lokasi jemput salah, diaplikasi tertera Bekasi Timur, ternyata dapat tiket dari PO Bus tertera Bogor, dan pihak PO Bus memberikan keterangan berdasarkan data, bukan katanya. Kedua, nomor kursi tidak sesuai, dengan alasan bahwa PO Bus mengganti rute nya secara sepihak tanpa pemberitahuan kepada pihak Red Bus dan baru mengetahui setelah saya melaporkannya. setelah 2 kejadian tersebut. 👎👎👎",-0.8957,Negative,-1.0 to -0.5
Pengguna Google,5,2025-07-16 16:24:36,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-09 04:58:43,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-08 12:12:35,ok sangat mudah pesan di rebus,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-07 17:21:58,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-07 12:04:29,good service,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-06 06:34:14,good service,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-05 21:35:48,bagus sih banyak beri pilihan lokasi naik dan turun sg banyak operator PO,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2025-07-05 15:46:28,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-05 14:46:29,good luck,0.7096,Positive,0.5 to 1.0
Pengguna Google,5,2025-07-05 10:08:07,good lah pokoke baru pertama kali menggunakan,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-04 23:56:53,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-04 11:23:34,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-07-04 08:56:04,sempat terkendala Pembelian tiket kemarin karna Kode boking g keluar tapi pembayaran berhasil Hubungi call center g bisa Sampe DM ig redbus Langsung di respon Pengajuan dana nya Juga Cepet banget g ada 6 jam sudah balik dari estimasi 5x24 jam di hari kerja. dana sdh masuk rekening. thanks kak,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-07-03 21:42:59,it scam App please unistall,-0.34,Negative,-0.49 to 0.0
Pengguna Google,5,2025-07-02 18:57:10,great,0.6249,Positive,0.5 to 1.0
Pengguna Google,1,2025-07-01 17:07:35,"admin RedBus nya parah. beli tiket Bandung ke kebumen sudah transfer dan notifikasi ok, ternyata pas hari H, pihak transportasi nya ngasih kabar gak ada keberangkatan. padahal katanya pihak Bus sudah ngasih tau RedBus. sy sudah hubungi WA RedBus Gak Ada Respon sama sekali. email juga gak dibales, memang diseting gak bisa dibalas.",0.296,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2025-06-29 20:51:52,PEMBAYARAN DONE STATUS CANCEL ASU,-0.25,Negative,-0.49 to 0.0
Pengguna Google,5,2025-06-28 15:32:40,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2025-06-27 21:43:08,Alhamdulillah selama ini ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2025-06-27 12:46:36,"parah, naik bandung express keterangannya dapat free meal dari red bus ternyata tidak, paraaah paraaaht4ik, di suruh wa admin rud bus, nyatanya gak di balas balas. paraah",0.5106,Mixed Negative,0.5 to 1.0
Pengguna Google,1,2025-06-26 22:50:27,"kalo cari spg yang bener ae bang, mau ngasih produk free aja milih milih orangnya padahal sama"" pake redbus harus yang goodlooking kah yang dikasih? agak kecewa si.",0.5106,Mixed Negative,0.5 to 1.0
Pengguna Google,5,2025-06-26 22:03:20,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2025-06-26 17:00:53,"Recommended Apps... booking mudah, pilhan transportasi banyak dan banyak promo voucher",0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2025-06-25 20:22:54,THE BEST APLIKASI I LIKE IT SO MUCH 👍,0.7717,Positive,0.5 to 1.0
Pengguna Google,5,2025-06-25 00:58:38,best,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-06-24 16:13:34,the best bus,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2025-06-23 22:40:23,good. fast respon,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-06-23 15:31:22,"aplikasi kurang ajar boro2 bintang 1 gda bintang2an, masa gbsa di cancel yg namanya manusia ga sllu lurus trs. Rescedule atau cancel smuanya ga bisa aplikasi apaan nysel gw psen tiket di sni jangan mau kalian psen tiket dsni. Najis bgt mmpersulit orang",-0.4588,Negative,-0.49 to 0.0
Pengguna Google,1,2025-06-20 12:42:28,"aplikasi eror, jaringan udh stabil gk ada kendala tapi terdapat notifikasi ""anda sedang offline"". tolong diperbaiki lagi masalah bug ini",-0.128,Negative,-0.49 to 0.0
Pengguna Google,5,2025-06-18 17:06:48,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2025-06-18 16:28:59,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2025-06-17 19:42:25,good,0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2025-06-17 13:04:42,good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2025-06-15 14:45:31,"saldo sudah terpotong namun pembayar saya gagal!!! mau complaint ribet adminnya bot semua, telpon bot! chat admin bot! bahkan email juga bot! SAYA SANGAT TIDAK MEREKOMENDASIKAN APLIKASI INI!!!",-0.296,Negative,-0.49 to 0.0
